Timestamp,Latitude,Longitude,GHI (W/m²),DNI (W/m²),DHI (W/m²),Temp (°C),RH (%),Pressure (hPa),Dew Point (°C),Wind Speed (m/s),Cloud Type,Solar Zenith Angle (°),Target_GHI_NextHour (W/m²)
1/4/1998 5:30,39.7375102,-105.0010246,500.5008994,386.3937716,227.2792433,-5.323007707,35.47388104,1014.117622,-6.300414422,4.735258949,Cumulus,89.24038308,475.8805821
1/4/1998 6:00,39.68879704,-104.9237302,656.7991971,772.6436183,110.4576552,31.66233378,82.0720575,1017.305559,28.91291269,2.477569107,Cirrus,71.83347276,684.2814163
1/4/1998 6:30,39.67876367,-104.9721744,475.8805821,603.4062523,49.20792931,7.029244656,60.1496132,1011.841525,6.057438946,2.601052392,Clear,67.61371928,179.0621249
1/4/1998 7:00,39.5533519,-105.0609066,684.2814163,666.2599731,213.1644713,22.98395062,62.36742437,1016.508032,23.08567975,3.965746693,Stratus,60.41314017,475.3733584
1/4/1998 7:30,39.79806111,-105.0665196,179.0621249,782.3532387,-374.1451554,14.30560849,64.87591614,1013.695311,12.32823876,3.13839863,Stratus,58.92604524,356.6646553
1/4/1998 8:00,39.66478565,-104.9330134,475.3733584,665.8534118,4.543895655,19.66044065,57.59559695,1019.18909,16.8561341,0.201652816,Clear,52.34234529,24.38192998
1/4/1998 8:30,39.77638549,-105.1141775,356.6646553,496.4083371,5.650953894,7.914774837,57.45968459,1009.543615,7.155013351,2.63688175,Overcast,65.28038511,87.51333544
1/4/1998 9:00,39.92492138,-105.1949193,24.38192998,651.1117344,-436.0235928,7.684341624,77.28122333,1005.50795,4.756667629,3.118433884,Stratus,76.87599191,425.622427
1/4/1998 9:30,39.74955867,-104.9501815,87.51333544,612.2258575,-345.3957201,33.23691995,28.20163996,1014.690125,31.90860328,3.596667512,Cirrus,67.98672308,428.2214365
1/4/1998 10:00,39.73506462,-105.0454046,425.622427,318.8779631,200.1416569,-4.986445947,38.10275374,1010.782437,-6.861465324,1.088433628,Clear,56.35093974,143.6571989
1/4/1998 10:30,39.64878845,-104.9562814,428.2214365,154.9955899,318.6230039,37.16275047,60.36573513,1019.475456,35.97857172,1.290811129,Cumulus,60.31374657,96.79789661
1/4/1998 11:00,39.78929195,-105.0431162,143.6571989,769.362444,-400.3642025,12.3112008,48.65819003,1014.372027,10.85062785,2.663327315,Cirrus,54.23923634,348.8222222
1/4/1998 11:30,39.78908212,-104.9493413,96.79789661,567.4751382,-304.4676218,15.57808457,28.68438936,1021.818099,12.74540472,2.960562155,Cumulus,37.32761893,155.0978019
1/4/1998 12:00,39.8577113,-104.9153873,348.8222222,296.3490823,139.2717765,30.37944772,48.69502789,1010.798469,28.39543804,2.997832102,Cirrus,86.77807065,157.3983792
1/4/1998 12:30,39.79886414,-105.0817882,155.0978019,211.2662358,5.710013972,13.42891817,72.76634703,1014.647196,11.6120892,3.173169989,Cumulus,53.93525398,221.9538488
1/4/1998 13:00,39.62214892,-105.0700621,157.3983792,728.7423968,-357.9003114,15.47162606,61.08375007,1006.978718,14.56836205,2.629200528,Clear,45.06380135,493.5982059
1/4/1998 13:30,39.69175822,-104.8616657,221.9538488,422.2424209,-76.61663031,3.479592182,65.74838914,1011.739362,2.530723851,3.543403364,Clear,80.58807362,302.9234021
1/4/1998 14:00,39.68403782,-104.8808788,493.5982059,576.1392833,86.20621179,11.12808792,63.83449094,1012.900072,9.900146365,4.112611527,Stratus,83.73795446,22.98693438
1/4/1998 14:30,39.74431956,-104.8337002,302.9234021,603.0449151,-123.4937468,17.56201382,68.1875069,1012.745775,15.49026993,3.902285173,Cirrus,56.30444295,754.3204795
1/4/1998 15:00,39.82669499,-105.145651,22.98693438,883.957064,-602.0650999,23.98597256,77.09461041,1015.930611,23.16080989,4.171681989,Cumulus,69.92374681,352.973574
1/4/1998 15:30,39.7653011,-104.9228549,754.3204795,307.9412521,536.5731319,26.82944391,56.51935238,1007.970563,25.39371218,4.203180223,Overcast,40.10701062,758.2198123
1/4/1998 16:00,39.67740716,-104.9528517,352.973574,429.1269409,49.53500409,20.6528185,50.64704185,1010.523171,19.54938588,4.294938146,Overcast,39.19321678,640.920305
1/4/1998 16:30,39.58719149,-105.1420716,758.2198123,376.2173225,492.1939923,30.74882145,63.07592675,1014.28335,29.29327771,4.731300033,Stratus,89.96975238,391.5109601
1/4/1998 17:00,39.67533133,-104.9760408,640.920305,796.8791513,77.44165334,-8.314724894,29.11959727,1009.644653,-9.862561462,2.175797874,Overcast,36.050473,524.571457
1/4/1998 17:30,39.71342505,-105.1660416,391.5109601,682.6665449,-91.20718308,19.23646256,26.26679045,1015.430455,18.17935376,2.983281353,Overcast,90,88.22643323
1/4/1998 18:00,39.84329251,-104.8890136,524.571457,483.6579675,182.5736284,15.6364552,34.9566729,1010.483847,12.61124368,5.103016017,Cirrus,89.06152862,362.9970987
1/4/1998 18:30,39.77029369,-104.9448045,88.22643323,355.1714374,-162.9176987,21.55168869,60.45170561,1006.770784,18.29432486,2.830841154,Stratus,62.38448006,376.4440478
1/4/1998 19:00,39.78613227,-104.9601276,362.9970987,398.1629292,81.45339146,21.19846731,69.82410829,1007.121706,20.41661935,1.139746108,Clear,79.74914183,393.6669836
1/4/1998 19:30,39.70317789,-104.8666795,376.4440478,174.1897173,253.2733174,0.13007898,56.98722849,1015.818986,-2.170286995,3.705178848,Stratus,17.02864406,17.28823453
1/4/1998 20:00,39.69794853,-104.8427911,393.6669836,560.3797549,-2.581341063,36.61122741,54.66740379,1012.82934,35.19213925,1.544083159,Clear,90,324.1446055
1/4/1998 20:30,39.6406384,-105.1279376,17.28823453,628.2032565,-426.9185481,4.158326615,71.04067559,1013.232026,2.94498361,2.459309274,Clear,74.09112766,214.0055553
1/4/1998 21:00,39.7619869,-104.9383461,324.1446055,43.50874979,293.3792735,18.75250801,60.31149638,1014.499081,16.27316989,0.201874701,Cirrus,77.18009969,301.1495625
1/4/1998 21:30,39.74942212,-105.1306917,214.0055553,655.0620084,-249.1932329,18.18861591,89.03149363,1015.103085,16.84708661,1.696543114,Cirrus,79.44179505,444.6654939
1/4/1998 22:00,39.80267741,-105.0386582,301.1495625,592.5122853,-117.8198924,1.927305201,43.20845727,1010.166708,1.897145789,3.255188938,Clear,46.26185227,520.8055695
1/4/1998 22:30,39.91511203,-105.0948498,444.6654939,414.8819567,151.2996489,16.3444472,69.60578683,1009.870088,13.85448586,4.284004726,Stratus,60.58441617,308.0060306
1/4/1998 23:00,39.67412211,-105.0953444,520.8055695,353.0463678,271.1640888,16.86376775,73.41970569,1015.080169,14.62695189,2.503933413,Cirrus,75.33033975,347.2459533
1/4/1998 23:30,39.61029535,-105.0816723,308.0060306,820.683423,-272.304783,30.95998397,50.74052239,1016.835955,27.463096,1.796113394,Stratus,34.37963533,385.071152
1/5/1998 0:00,39.56209998,-105.1391234,347.2459533,723.4491281,-164.3098311,13.01661292,90.8959667,1016.92425,10.80535235,3.542489691,Cirrus,53.58784355,350.4002447
1/5/1998 0:30,39.8931394,-105.1144836,385.071152,365.4483561,126.6601412,19.51974183,71.92593447,1013.715494,17.61219575,3.236116111,Stratus,33.73283661,656.0537331
1/5/1998 1:00,39.72891906,-105.1164409,350.4002447,144.9570867,247.9001057,11.31871122,59.25528427,1020.343982,10.0883586,2.728622388,Clear,54.95224032,92.49377849
1/5/1998 1:30,39.70075432,-105.1383023,656.0537331,432.9829148,349.888578,-1.088249684,94.30533096,1009.158772,-2.115990378,3.299648201,Cumulus,54.12279274,324.3544005
1/5/1998 2:00,39.74976502,-104.9708894,92.49377849,424.4978684,-207.6715428,11.1982205,99.88228355,1008.998235,10.22780765,2.501148906,Cirrus,54.6293241,71.06481366
1/5/1998 2:30,39.7330829,-104.8946946,324.3544005,346.4081377,79.40685728,18.40409042,36.66903526,1015.301465,16.33892552,2.705117014,Cirrus,45.95602466,479.2644675
1/5/1998 3:00,39.84867483,-104.9236202,71.06481366,1038.886188,-663.5386547,3.076746375,88.28870341,1009.810915,0.022899855,2.289085373,Overcast,56.06439849,47.72280041
1/5/1998 3:30,39.62383245,-104.8628665,479.2644675,727.0346377,-34.82665493,23.77058715,30.05045727,1010.801543,22.52815416,3.145858717,Clear,84.47910093,572.1829115
1/5/1998 4:00,39.98706437,-104.9133759,47.72280041,566.5303229,-352.8746327,-3.091393512,69.96658731,1005.7793,-4.865997389,0.840276681,Stratus,51.86060658,499.4864559
1/5/1998 4:30,39.80253403,-104.9838428,572.1829115,311.5421889,351.8893171,2.283903591,58.32516395,1014.531547,0.181343947,2.124603387,Clear,74.00182347,603.6125054
1/5/1998 5:00,39.6610697,-104.9252405,499.4864559,362.1940506,243.3765866,10.92055543,68.39354477,1013.907876,9.077366991,2.96800637,Cumulus,90,85.22182953
1/5/1998 5:30,39.82627573,-104.8920853,603.6125054,546.3163752,217.3084919,19.2002847,77.22944154,1014.427207,16.53642576,4.665571593,Clear,37.46555535,683.2881894
1/5/1998 6:00,39.67971006,-105.0489641,85.22182953,488.0175029,-259.8586561,21.09981549,69.72651096,1016.736158,19.09775948,3.882461891,Cumulus,89.50628194,314.1778552
1/5/1998 6:30,39.71230715,-105.0913011,683.2881894,735.3220146,163.3370065,-0.014465265,63.32050377,1017.550277,-2.148282503,2.90132066,Clear,76.79758674,118.5557303
1/5/1998 7:00,39.6449093,-105.0045054,314.1778552,385.4456144,41.62664754,16.51079892,26.66099922,1007.69939,14.9969994,4.350028058,Cirrus,52.19744639,447.9153682
1/5/1998 7:30,39.71857081,-104.9841426,118.5557303,948.3744509,-552.0462751,15.41514432,92.64088478,1011.494327,12.31005159,1.823639484,Stratus,66.83953854,621.9307347
1/5/1998 8:00,39.65375764,-105.0124596,447.9153682,803.6660414,-120.3623395,20.01279267,94.07979383,1016.641916,16.55892991,3.20858772,Clear,44.77239777,286.5404394
1/5/1998 8:30,39.77620142,-105.1511706,621.9307347,410.493686,331.6678658,20.03263929,88.05892589,1007.427432,19.34489387,0.816435364,Cumulus,90,732.9029987
1/5/1998 9:00,39.81820781,-104.983809,286.5404394,763.122145,-253.0684042,4.620270622,79.54140124,1013.299425,1.611138328,4.307257313,Overcast,60.73661878,544.138152
1/5/1998 9:30,39.77681787,-105.000025,732.9029987,430.3841823,428.5754249,30.1089381,66.34097889,1012.693603,28.47931131,4.951846372,Cumulus,67.17003473,480.5880084
1/5/1998 10:00,39.61238618,-104.8902409,544.138152,768.9191898,0.430178664,22.34540687,85.16554682,1015.521326,19.00301922,4.383495379,Overcast,65.24304678,129.7142229
1/5/1998 10:30,39.7329321,-104.947578,480.5880084,560.0791935,84.55221271,19.46640199,63.14279652,1015.520566,18.06320746,3.757995232,Cirrus,72.74035699,699.3807265
1/5/1998 11:00,39.80657474,-104.8429483,129.7142229,705.9302138,-369.4538184,23.47708497,47.72291965,1012.954621,21.51048559,3.411809349,Clear,62.95531842,186.3473259
1/5/1998 11:30,39.70977171,-105.0764475,699.3807265,482.8495091,357.9545643,24.31857694,87.82106537,1010.000239,21.79666113,3.777612344,Overcast,90,242.3621021
1/5/1998 12:00,39.77229851,-104.9798726,186.3473259,728.1312614,-328.5192267,2.575287414,64.77514035,1022.698445,0.949913911,4.181397354,Stratus,74.92922672,375.8666824
1/5/1998 12:30,39.70531944,-104.9423993,242.3621021,307.1313599,25.1874348,14.25711726,16.47517196,1014.673467,11.07294074,2.240171459,Stratus,71.53643454,365.0455196
1/5/1998 13:00,39.73799486,-104.8935846,375.8666824,793.0861272,-184.9298962,21.5665833,86.7148575,1015.760507,17.72777759,2.728988888,Cumulus,71.10615183,332.2060065
1/5/1998 13:30,39.71268602,-104.74792,365.0455196,704.8361421,-133.3488961,13.43742801,26.59644448,1014.670419,11.22775488,4.535336794,Cirrus,0,468.3497013
1/5/1998 14:00,39.93409366,-105.0263045,332.2060065,642.2032939,-121.9002975,8.285093371,35.49425374,1026.483079,6.024686767,2.851394143,Cirrus,75.37707408,695.2661159
1/5/1998 14:30,39.70008667,-105.0935081,468.3497013,404.7340949,182.1594782,8.538100542,47.04771381,1020.607843,5.87827916,0.906478669,Stratus,56.86654546,12.5048649
1/5/1998 15:00,39.73874738,-104.965617,695.2661159,455.2270918,373.3719523,11.26973646,34.43695199,1018.683933,10.18890615,2.14647291,Clear,73.43701433,150.1468909
1/5/1998 15:30,39.83115806,-104.8062214,12.5048649,751.7563879,-519.0671748,21.78651216,49.58025429,1009.468128,20.24372753,3.471138659,Clear,37.84478529,339.0811574
1/5/1998 16:00,39.80662741,-104.9518465,150.1468909,597.5046627,-272.3527078,17.81659615,80.76937513,1007.704934,13.87048377,3.998344756,Stratus,59.40237374,77.5771561
1/5/1998 16:30,39.82079159,-104.9374282,339.0811574,529.0490288,-35.01299842,2.749936776,70.84400566,1015.773898,0.540076127,3.175065705,Overcast,79.75492304,530.1700988
1/5/1998 17:00,39.73357629,-105.1043462,77.5771561,946.7704092,-591.8906204,23.70692312,100,1018.953893,21.65066985,3.4340924,Cumulus,27.99688918,296.0538198
1/5/1998 17:30,39.57202571,-105.0221549,530.1700988,783.1921616,-23.63038964,14.99193799,51.54286667,1019.081562,14.33630419,2.940569975,Stratus,71.71260153,374.9770362
1/5/1998 18:00,39.83860191,-104.8554352,296.0538198,74.18267142,243.5987497,19.19331693,46.47853496,1021.495875,15.8991502,4.527540311,Cirrus,33.15473832,414.6405804
1/5/1998 18:30,39.63707695,-105.1753556,374.9770362,123.4343643,287.6957602,28.53284536,59.25983733,1011.968374,26.7325084,2.701842572,Cumulus,42.8227506,363.1977058
1/5/1998 19:00,39.64609794,-104.928759,414.6405804,564.2578588,15.6500221,6.258742102,46.23302405,1019.171175,4.879912354,4.251802679,Cumulus,34.9815766,252.6637943
1/5/1998 19:30,39.67177385,-104.8794032,363.1977058,20.12037055,348.9704553,21.86120807,64.35762087,1014.445109,21.57889195,1.80045724,Clear,32.24107276,218.3135047
1/5/1998 20:00,39.89468919,-104.8767559,252.6637943,312.8463694,31.44800501,26.18981667,79.2511575,1012.006392,23.86798052,1.454450086,Cumulus,85.43490799,708.6500142
1/5/1998 20:30,39.63522852,-105.0437867,218.3135047,289.903124,13.32103986,-3.867572378,75.1088741,1008.234642,-5.861640432,3.166191579,Stratus,84.45235892,167.8021873
1/5/1998 21:00,39.74053841,-104.8547167,708.6500142,1.967627974,707.2586911,25.4635003,40.3536419,1008.780705,22.99410657,4.088501002,Cirrus,74.69973895,478.4623975
1/5/1998 21:30,39.71509405,-105.1018002,167.8021873,359.0347639,-86.07372895,25.13735169,55.28541361,1011.027241,22.73931448,3.261211209,Cumulus,35.1258605,439.019611
1/5/1998 22:00,39.940628,-104.9908273,478.4623975,237.2062964,310.7322167,5.939124432,74.67014935,1005.944994,3.957343716,2.395579154,Stratus,43.84985557,711.6121063
1/5/1998 22:30,39.81959088,-104.9985313,439.019611,292.0899208,232.4808473,17.58933917,66.3395847,1010.800807,14.74655256,1.280520125,Stratus,55.8873985,222.8833746
1/5/1998 23:00,39.7373778,-104.8909224,711.6121063,319.474894,485.7092423,21.97982981,76.98667405,1018.901101,20.25896054,3.533739275,Stratus,39.81547653,195.8510157
1/5/1998 23:30,39.54643603,-105.0163243,222.8833746,497.1861176,-128.6803007,12.48892157,56.72449562,1015.997159,8.40753483,3.585460427,Clear,50.22785597,452.1392775
1/6/1998 0:00,39.69290987,-104.8494544,195.8510157,334.6391061,-40.77456546,35.53061764,56.26995528,1010.92851,33.31138534,4.69450707,Cirrus,77.57752338,277.9680752
1/6/1998 0:30,39.80927843,-104.9613827,452.1392775,525.400934,80.62471426,37.79351148,46.59482673,1006.437293,35.0519509,4.022583918,Clear,90,533.9504318
1/6/1998 1:00,39.91990474,-104.8601173,277.9680752,228.1810756,116.6196893,11.95344103,59.53773452,1013.532293,10.13296672,3.480405534,Cirrus,50.6111179,302.4956429
1/6/1998 1:30,39.61439063,-104.881024,533.9504318,731.5386204,16.67451256,13.87994926,75.06916056,1007.461774,12.37995045,2.655943947,Cirrus,58.54138733,469.5569244
1/6/1998 2:00,39.70162998,-104.9946301,302.4956429,512.0031529,-59.54525849,-0.013249576,71.7250218,1016.805004,-2.697001243,3.637579118,Stratus,82.71767109,340.893416
1/6/1998 2:30,39.83309466,-105.1002291,469.5569244,495.3050786,119.3233445,19.36328596,58.71584992,1019.997109,17.70178903,3.501478172,Cirrus,77.11804564,595.4776536
1/6/1998 3:00,39.61656693,-104.99219,340.893416,814.8149668,-235.2677724,3.367420964,32.17778619,1008.406569,0.625687294,2.972232069,Cirrus,62.29382446,537.0684577
1/6/1998 3:30,39.73966485,-105.0062583,595.4776536,495.7879609,244.9026244,12.61477406,47.27722541,1010.097179,11.24501372,1.555278737,Cirrus,46.65265125,278.2329861
1/6/1998 4:00,39.78230488,-105.001129,537.0684577,443.449044,223.5026316,33.17164585,83.91812583,1016.043536,31.78158922,0.103332828,Cirrus,76.65893751,413.5892882
1/6/1998 4:30,39.67157771,-105.0504164,278.2329861,262.2209048,92.81480616,15.18010872,78.68958713,1013.928408,12.94148991,3.030405831,Stratus,69.20724041,448.7156962
1/6/1998 5:00,39.72595456,-104.8866437,413.5892882,554.0691362,21.8032447,24.24958261,68.91912198,1017.379471,22.47039235,2.724593592,Cumulus,51.6915216,416.8165075
1/6/1998 5:30,39.76910029,-104.9270776,448.7156962,630.4507587,2.91968949,32.34391797,40.02091398,1003.865985,29.69936381,3.112779116,Stratus,90,630.1203857
1/6/1998 6:00,39.71085597,-105.0255188,416.8165075,504.0329011,60.41142519,19.03002664,50.48808075,1009.445037,16.46166255,3.796388353,Overcast,78.980392,165.8817058
1/6/1998 6:30,39.87963815,-104.8478323,630.1203857,227.5104508,469.2462032,19.24454564,84.81369578,1008.931161,15.35558115,3.355355973,Clear,34.15957005,325.0283557
1/6/1998 7:00,39.68786944,-105.1131767,165.8817058,533.8949018,-211.6389998,22.07005114,100,1011.349805,18.802335,2.52842284,Clear,41.71263945,489.9554232
1/6/1998 7:30,39.59272503,-105.0572255,325.0283557,11.18736316,317.1176953,18.51234039,68.37568853,1022.242605,15.6271889,3.279962605,Cirrus,50.15309457,320.2802794
1/6/1998 8:00,39.83302228,-105.0989958,489.9554232,464.454649,161.5363913,18.6871818,68.30753141,1008.988941,16.34423347,1.586362695,Overcast,53.36699859,694.9262426
1/6/1998 8:30,39.87128804,-104.8960246,320.2802794,700.1910729,-174.8295763,11.53261416,47.41303276,1010.42496,8.953849548,3.312889494,Cumulus,80.30416443,547.3228623
1/6/1998 9:00,39.71427159,-105.0331513,694.9262426,72.61575185,643.5791521,32.63238182,60.22319237,1007.828234,32.16317913,3.185009455,Cirrus,55.20668573,265.3523308
1/6/1998 9:30,39.62728513,-104.8634835,547.3228623,14.13510653,537.3278326,13.10693737,66.69544366,1011.430819,11.17410512,4.519827631,Clear,31.63821421,463.5927044
1/6/1998 10:00,39.78168507,-104.9343114,265.3523308,623.0370631,-175.2014015,17.19982786,98.38690553,1012.88829,15.68546919,2.373975911,Cumulus,56.61111023,583.5478619
1/6/1998 10:30,39.74204117,-105.0001918,463.5927044,568.6275476,61.51230952,-0.161976374,27.86294591,1016.407951,-1.718413398,4.575414409,Cumulus,87.56664181,777.831906
1/6/1998 11:00,39.61944256,-105.0535634,583.5478619,820.4805815,3.380478893,11.36598165,73.9872646,1015.840543,10.16924155,2.181554996,Clear,86.39414692,555.1634554
1/6/1998 11:30,39.80548566,-105.033796,777.831906,397.1097233,497.0329277,13.30392234,44.79573117,1015.2134,10.54407745,3.344747725,Clear,25.19955038,478.4578587
1/6/1998 12:00,39.75246158,-104.9776134,555.1634554,541.8839365,171.9936493,14.34340167,99.21100808,1010.961897,12.03169164,2.411043346,Cirrus,49.6413959,344.0340816
1/6/1998 12:30,39.77832312,-104.7437242,478.4578587,541.3645057,95.6553456,-2.991635128,100,1008.119697,-5.994963823,1.579086877,Stratus,90,624.3659254
1/6/1998 13:00,39.68065716,-105.0285029,344.0340816,599.0836959,-79.58206232,11.46011309,90.75738307,1017.079127,7.490011996,3.077842633,Stratus,90,105.3225004
1/6/1998 13:30,39.70393014,-105.0454563,624.3659254,585.9155982,210.0610328,18.1770755,37.97085645,1022.873356,15.22963222,3.52101991,Cirrus,33.25757607,570.9142917
1/6/1998 14:00,39.76248084,-105.0190474,105.3225004,115.1470261,23.90125736,30.99238324,70.09488105,1012.701602,28.38128595,3.187469648,Cirrus,65.25598808,230.8944159
1/6/1998 14:30,39.80916638,-104.9481278,570.9142917,595.2486008,150.0099697,31.16561604,38.72690274,1005.120929,32.11484657,2.538092786,Cumulus,82.92289509,587.5657012
1/6/1998 15:00,39.90274536,-105.1423112,230.8944159,499.1013912,-122.0235623,12.32791699,34.4156547,1019.680354,11.67326161,1.746057267,Cirrus,69.44304074,28.30311562
1/6/1998 15:30,39.85632036,-105.0521413,587.5657012,531.9145838,211.445292,3.834548569,92.96640908,1017.264362,3.410451653,2.301073628,Cirrus,33.40633073,409.2180968
1/6/1998 16:00,39.79160252,-104.9421383,28.30311562,694.9259454,-463.0837328,11.023357,100,1013.475088,9.179428798,3.553756171,Clear,74.31392787,440.0224048
1/6/1998 16:30,39.76881571,-104.9488411,409.2180968,247.8502936,233.9614735,5.204673271,100,1013.5526,4.060591974,2.616790073,Cirrus,76.66289567,157.1175268
1/6/1998 17:00,39.74682548,-104.8878802,440.0224048,448.2967539,123.0287302,8.968833271,48.05750654,1016.61208,5.086630345,2.934859029,Cumulus,59.17684155,316.2331621
1/6/1998 17:30,39.66716807,-105.1623949,157.1175268,132.1648039,63.66289765,29.41970655,59.26327788,1009.651739,27.77357635,3.01528925,Stratus,63.64825251,292.6510897
1/6/1998 18:00,39.65524728,-104.9609171,316.2331621,487.105701,-28.20258218,16.02008312,52.86498099,1011.333108,14.97974011,3.01693656,Clear,25.94450068,807.5261819
1/6/1998 18:30,39.85150344,-105.0305533,292.6510897,576.6204237,-115.081122,5.239728846,54.0482758,1010.026041,4.197633974,3.027661381,Cumulus,45.25227601,405.2489203
1/6/1998 19:00,39.75693387,-104.9337388,807.5261819,474.4389448,472.0471868,26.27847866,69.92514971,1019.162966,23.34295914,4.01098093,Stratus,23.93754216,492.440986
1/6/1998 19:30,39.69427179,-104.903699,405.2489203,510.383316,44.35341651,20.5826586,62.23183252,1016.106511,19.48682124,3.745181083,Stratus,75.3808479,374.8100311
1/6/1998 20:00,39.67639613,-104.9041982,492.440986,32.25109326,469.6360192,15.27791904,26.24717895,1012.109203,12.88435456,2.450541856,Overcast,90,659.9523172
1/6/1998 20:30,39.41525281,-104.8936538,374.8100311,158.667318,262.6152946,36.92195713,36.11038846,1006.471508,35.26007757,2.914867885,Cirrus,73.83431248,608.5694139
1/6/1998 21:00,39.64528121,-104.924342,659.9523172,595.380842,238.9544865,22.26485293,77.0757375,1010.125549,20.87268746,2.489771305,Stratus,50.75987512,196.5867631
1/6/1998 21:30,39.71252586,-104.9666072,608.5694139,962.1961775,-71.80602801,22.46800921,50.09070585,1010.873061,21.06850855,2.558732696,Overcast,79.49381492,384.6313431
1/6/1998 22:00,39.62405569,-105.2125356,196.5867631,977.0886609,-494.3192548,38.3810777,92.74697491,1008.134994,34.96770371,2.744503588,Clear,27.66300306,451.7233452
1/6/1998 22:30,39.77161362,-104.9517549,384.6313431,477.2140015,47.19008659,11.91192633,72.20696385,1003.534511,8.565944942,2.531408988,Stratus,83.17046453,185.7737327
1/6/1998 23:00,39.55827753,-104.9168673,451.7233452,709.0185538,-49.62848218,9.566419748,68.59067986,1018.171006,7.68899722,1.842522845,Overcast,84.77302991,618.6807767
1/6/1998 23:30,39.91837794,-104.9687458,185.7737327,1016.148557,-532.751803,8.065241337,58.96794565,1017.469913,6.091735147,3.256665725,Stratus,14.19799547,248.0510931
1/7/1998 0:00,39.70393371,-105.0375161,618.6807767,854.847924,14.21201276,8.521569888,48.04279074,1018.356752,6.214730433,2.913173512,Clear,16.27302419,750.0394218
1/7/1998 0:30,40.00661823,-104.9443876,248.0510931,300.8631043,35.30875183,18.62007343,55.07802421,1015.66447,17.22795773,3.507311233,Overcast,0,381.878242
1/7/1998 1:00,39.63916228,-105.05418,750.0394218,602.7992676,323.795972,13.35462845,64.0982137,1016.059496,11.02844296,4.073695702,Overcast,90,265.4112947
1/7/1998 1:30,39.75386972,-104.8321975,381.878242,612.3578369,-51.124137,38.41719239,58.00763346,1012.53508,37.18640811,3.812663694,Stratus,41.32315963,684.0932364
1/7/1998 2:00,39.79380048,-104.9239273,265.4112947,532.418926,-111.0657383,18.52977032,42.88986765,1015.438278,13.58781787,3.115752701,Cumulus,33.99035042,555.5361688
1/7/1998 2:30,39.63894178,-105.2045287,684.0932364,478.6284948,345.6517821,5.093444022,51.36280347,1007.380483,3.084903201,2.61059798,Overcast,62.7616561,733.0373539
1/7/1998 3:00,39.87445113,-105.1559676,555.5361688,98.17995344,486.112458,10.84804775,33.90619229,1014.554101,10.06275138,1.548257007,Clear,43.88183115,583.5939673
1/7/1998 3:30,39.73707443,-105.1064216,733.0373539,702.3591211,236.3944566,27.09821039,53.08126153,1011.441596,23.56541763,3.534490755,Overcast,72.9072456,359.7858448
1/7/1998 4:00,39.77587709,-104.985848,583.5939673,613.9142404,149.4910448,19.73520915,58.89590957,1007.942655,17.10322097,2.520497102,Stratus,48.58796675,112.3629304
1/7/1998 4:30,39.81270335,-105.0685835,359.7858448,191.0643494,224.6829477,40.93984695,56.33762003,1011.829753,38.23832498,2.871302223,Clear,54.40601415,350.3112043
1/7/1998 5:00,39.77274139,-104.9711487,112.3629304,155.7342399,2.242193338,13.40157901,59.26609934,1009.876336,11.47751173,3.353212722,Stratus,75.55483384,410.9824973
1/7/1998 5:30,39.73932503,-104.9473904,350.3112043,476.5912372,13.3103087,4.031734041,32.84686007,1011.123913,1.378283059,2.223143932,Stratus,36.95769323,539.617606
1/7/1998 6:00,39.59249723,-104.9059032,410.9824973,432.6868489,105.0266924,14.2108411,43.77613558,1008.64663,13.76706747,4.089437372,Stratus,48.44477027,585.6807889
1/7/1998 6:30,39.63031763,-105.0146774,539.617606,32.84002879,516.3961989,-3.293759463,40.64779937,1014.592419,-6.380208559,1.816285892,Cumulus,90,172.6155674
1/7/1998 7:00,39.63517615,-104.948894,585.6807889,485.4237994,242.4343286,15.31863608,37.03202519,1008.285658,12.90138424,3.476494207,Stratus,54.6510291,278.4570608
1/7/1998 7:30,39.66074897,-104.9886311,172.6155674,262.5137925,-13.00971545,11.10512337,65.18082769,1014.029458,7.728071143,3.804553465,Overcast,78.15203652,559.4143012
1/7/1998 8:00,39.62233636,-105.0490021,278.4570608,302.4405058,64.59932828,9.660819335,55.44950205,1023.563473,7.041322173,2.435758771,Cirrus,54.85887138,16.62982978
1/7/1998 8:30,39.7207301,-105.0106002,559.4143012,424.7937658,259.0397488,-10.55694758,74.76445973,1015.160853,-11.2298247,4.309732699,Clear,56.22893694,474.5334313
1/7/1998 9:00,39.80686657,-104.9946047,16.62982978,777.6584778,-533.2577533,25.43843549,93.93412098,1010.877968,22.3869551,5.876767526,Cumulus,64.99820722,675.7605077
1/7/1998 9:30,39.85309747,-105.0096335,474.5334313,568.1665504,72.7790107,0.12901316,79.43340255,1008.068781,-2.711365805,2.03036916,Cumulus,58.34277586,374.1970332
1/7/1998 10:00,39.93202604,-105.0628174,675.7605077,281.0715229,477.0129278,18.78070072,77.13320924,1013.647065,15.48760549,2.652490074,Cirrus,58.9130147,287.1830411
1/7/1998 10:30,39.66891792,-104.9980185,374.1970332,669.8401208,-99.45145854,17.94877904,59.05850622,1011.561621,16.29836843,2.161919422,Stratus,51.09514754,653.2575287
1/7/1998 11:00,39.51630806,-104.9052298,287.1830411,701.3975055,-208.7798914,9.885500751,53.03551072,1015.571079,7.404870273,2.350788041,Clear,18.84462767,805.9895855
